template_name,unit_type_key,grid_x,grid_y
Mixed Division,infantry,1,2
Mixed Division,cavalry,2,0
Mixed Division,cavalry,2,1
Mixed Division,cavalry,2,2
Infantry Group,infantry,0,0
Infantry Group,infantry,0,1
Infantry Group,infantry,0,2
Infantry Group,infantry,1,0
Infantry Group,infantry,1,1
Infantry Group,infantry,1,2
Infantry Division,infantry,0,0
Infantry Division,infantry,0,1
Infantry Division,infantry,0,2
Infantry Division,infantry,1,0
Infantry Division,infantry,1,1
Infantry Division,infantry,1,2
Infantry Division,infantry,2,0
Infantry Division,infantry,2,1
Infantry Division,infantry,2,2
Infantry Division,infantry,0,0
Infantry Division,infantry,0,1
Infantry Division,infantry,0,2
Infantry Division,infantry,1,0
Infantry Division,infantry,1,1
Infantry Division,infantry,1,2
Infantry Division,infantry,2,0
Infantry Division,infantry,2,1
Infantry Division,infantry,2,2
Philippine Scouts Division,ranger_battalion,0,0
Philippine Scouts Division,ranger_battalion,0,1
Philippine Scouts Division,ranger_battalion,0,2
Philippine Scouts Division,ranger_battalion,1,0
Philippine Scouts Division,ranger_battalion,1,1
Infantry Division,infantry,0,0
Infantry Division,infantry,0,1
Infantry Division,infantry,0,2
Infantry Division,infantry,1,0
Infantry Division,infantry,1,1
Infantry Division,infantry,1,2
Infantry Division,infantry,2,0
Infantry Division,infantry,2,1
Infantry Division,infantry,2,2
Philippine Scouts Division,ranger_battalion,0,0
Philippine Scouts Division,ranger_battalion,0,1
Philippine Scouts Division,ranger_battalion,0,2
Philippine Scouts Division,ranger_battalion,1,0
Philippine Scouts Division,ranger_battalion,1,1
Dywizja Piechoty,infantry,0,0
Dywizja Piechoty,infantry,0,1
Dywizja Piechoty,infantry,0,2
Dywizja Piechoty,infantry,1,0
Dywizja Piechoty,infantry,1,1
Dywizja Piechoty,infantry,1,2
Dywizja Piechoty,infantry,2,0
Dywizja Piechoty,infantry,2,1
Dywizja Piechoty,infantry,2,2
Dywizja Piechoty Górskiej,mountaineers,0,0
Dywizja Piechoty Górskiej,mountaineers,0,1
Dywizja Piechoty Górskiej,mountaineers,0,2
Dywizja Piechoty Górskiej,mountaineers,1,0
Dywizja Piechoty Górskiej,mountaineers,1,1
Dywizja Piechoty Górskiej,mountaineers,1,2
Dywizja Piechoty Górskiej,mountaineers,2,0
Dywizja Piechoty Górskiej,mountaineers,2,1
Dywizja Piechoty Górskiej,mountaineers,2,2
Brygada Kawalerii,cavalry,0,0
Brygada Kawalerii,cavalry,0,1
Brygada Kawalerii,cavalry,0,2
Dywizja Piechoty,infantry,0,0
Dywizja Piechoty,infantry,0,1
Dywizja Piechoty,infantry,0,2
Dywizja Piechoty,infantry,1,0
Dywizja Piechoty,infantry,1,1
Dywizja Piechoty,infantry,1,2
Dywizja Piechoty,infantry,2,0
Dywizja Piechoty,infantry,2,1
Dywizja Piechoty,infantry,2,2
Dywizja Piechoty Górskiej,mountaineers,0,0
Dywizja Piechoty Górskiej,mountaineers,0,1
Dywizja Piechoty Górskiej,mountaineers,0,2
Dywizja Piechoty Górskiej,mountaineers,1,0
Dywizja Piechoty Górskiej,mountaineers,1,1
Dywizja Piechoty Górskiej,mountaineers,1,2
Dywizja Piechoty Górskiej,mountaineers,2,0
Dywizja Piechoty Górskiej,mountaineers,2,1
Dywizja Piechoty Górskiej,mountaineers,2,2
Brygada Piechoty Górskiej,mountaineers,0,0
Brygada Piechoty Górskiej,mountaineers,0,1
Brygada Piechoty Górskiej,mountaineers,0,2
Brygada Piechoty Górskiej,infantry,1,0
Brygada Piechoty Górskiej,infantry,1,1
Brygada Piechoty Górskiej,infantry,1,2
Brygada Kawalerii,cavalry,0,0
Brygada Kawalerii,cavalry,0,1
Brygada Kawalerii,cavalry,0,2
Brygada Motorowej,motorized,0,0
Brygada Motorowej,motorized,0,1
Grupa Pancerna,light_armor,0,0
Grupa Pancerna,light_armor,0,1
Brygada Ochrony Pogranicza,infantry,0,0
Brygada Ochrony Pogranicza,infantry,0,1
Brygada Ochrony Pogranicza,infantry,0,2
Brygada Ochrony Pogranicza,infantry,1,0
Brygada Ochrony Pogranicza,infantry,1,1
Brygada Ochrony Pogranicza,infantry,1,2
Dywizja Piechoty,infantry,0,0
Dywizja Piechoty,infantry,0,1
Dywizja Piechoty,infantry,0,2
Dywizja Piechoty,infantry,1,0
Dywizja Piechoty,infantry,1,1
Dywizja Piechoty,infantry,1,2
Dywizja Piechoty,infantry,2,0
Dywizja Piechoty,infantry,2,1
Dywizja Piechoty,infantry,2,2
Dywizja Piechoty Górskiej,mountaineers,0,0
Dywizja Piechoty Górskiej,mountaineers,0,1
Dywizja Piechoty Górskiej,mountaineers,0,2
Dywizja Piechoty Górskiej,mountaineers,1,0
Dywizja Piechoty Górskiej,mountaineers,1,1
Dywizja Piechoty Górskiej,mountaineers,1,2
Dywizja Piechoty Górskiej,mountaineers,2,0
Dywizja Piechoty Górskiej,mountaineers,2,1
Dywizja Piechoty Górskiej,mountaineers,2,2
Brygada Piechoty Górskiej,mountaineers,0,0
Brygada Piechoty Górskiej,mountaineers,0,1
Brygada Piechoty Górskiej,mountaineers,0,2
Brygada Piechoty Górskiej,infantry,1,0
Brygada Piechoty Górskiej,infantry,1,1
Brygada Piechoty Górskiej,infantry,1,2
Brygada Kawalerii,cavalry,0,0
Brygada Kawalerii,cavalry,0,1
Brygada Kawalerii,cavalry,0,2
Brygada Motorowej,motorized,0,0
Brygada Motorowej,motorized,0,1
Grupa Pancerna,light_armor,0,0
Grupa Pancerna,light_armor,0,1
Brygada Ochrony Pogranicza,infantry,0,0
Brygada Ochrony Pogranicza,infantry,0,1
Brygada Ochrony Pogranicza,infantry,0,2
Brygada Ochrony Pogranicza,infantry,1,0
Brygada Ochrony Pogranicza,infantry,1,1
Brygada Ochrony Pogranicza,infantry,1,2
Divisão de Infantaria,infantry,0,0
Divisão de Infantaria,infantry,0,1
Divisão de Infantaria,infantry,1,0
Divisão de Infantaria,infantry,1,1
Divisão de Infantaria,infantry,2,0
Divisão de Infantaria,infantry,2,1
Força de Caçadores,infantry,0,0
Força de Caçadores,infantry,0,1
Brigada de Cavalaria,cavalry,0,0
Brigada de Cavalaria,cavalry,0,1
Brigada de Cavalaria,cavalry,1,0
Brigada de Cavalaria,cavalry,1,1
Divisão de Infantaria,infantry,0,0
Divisão de Infantaria,infantry,0,1
Divisão de Infantaria,infantry,1,0
Divisão de Infantaria,infantry,1,1
Divisão de Infantaria,infantry,2,0
Divisão de Infantaria,infantry,2,1
Força de Caçadores,infantry,0,0
Força de Caçadores,infantry,0,1
Brigada de Cavalaria,cavalry,0,0
Brigada de Cavalaria,cavalry,0,1
Brigada de Cavalaria,cavalry,1,0
Brigada de Cavalaria,cavalry,1,1
Juntuán,infantry,0,0
Juntuán,infantry,0,1
Juntuán,infantry,1,0
Juntuán,infantry,1,1
Renmin Jundui,infantry,0,0
Renmin Jundui,infantry,0,1
Renmin Jundui,infantry,1,0
Renmin Jundui,infantry,1,1
Renmin Jundui,infantry,2,0
Renmin Jundui,infantry,2,1
Juntuán,infantry,0,0
Juntuán,infantry,0,1
Juntuán,infantry,1,0
Juntuán,infantry,1,1
Renmin Jundui,militia,0,0
Renmin Jundui,militia,0,1
Renmin Jundui,militia,1,0
Renmin Jundui,militia,1,1
Renmin Jundui,militia,2,0
Renmin Jundui,militia,2,1
Juntuán,infantry,0,0
Juntuán,infantry,0,1
Juntuán,infantry,1,0
Juntuán,infantry,1,1
Juntuán,infantry,2,0
Juntuán,infantry,2,1
Renmin Jundui,infantry,0,0
Renmin Jundui,infantry,0,1
Renmin Jundui,infantry,1,0
Renmin Jundui,infantry,1,1
Renmin Jundui,infantry,2,0
Renmin Jundui,infantry,2,1
Juntuán,infantry,0,0
Juntuán,infantry,0,1
Juntuán,infantry,1,0
Juntuán,infantry,1,1
Juntuán,infantry,2,0
Juntuán,infantry,2,1
Renmin Jundui,militia,0,0
Renmin Jundui,militia,0,1
Renmin Jundui,militia,1,0
Renmin Jundui,militia,1,1
Renmin Jundui,militia,2,0
Renmin Jundui,militia,2,1
Erjinzhi Juntuán,infantry,0,0
Erjinzhi Juntuán,infantry,0,1
Erjinzhi Juntuán,infantry,1,0
Erjinzhi Juntuán,infantry,1,1
Erjinzhi Juntuán,infantry,0,0
Erjinzhi Juntuán,infantry,0,1
Erjinzhi Juntuán,infantry,1,0
Erjinzhi Juntuán,infantry,1,1
División de Infanteria,infantry,0,0
División de Infanteria,infantry,0,1
División de Infanteria,infantry,1,0
División de Infanteria,infantry,1,1
División de Caballería,cavalry,0,0
División de Caballería,cavalry,0,1
División de Caballería,cavalry,1,0
División de Caballería,cavalry,1,1
División de Infanteria,infantry,0,0
División de Infanteria,infantry,0,1
División de Infanteria,infantry,1,0
División de Infanteria,infantry,1,1
División de Caballería,cavalry,0,0
División de Caballería,cavalry,0,1
División de Caballería,cavalry,1,0
División de Caballería,cavalry,1,1
Infantry Division,infantry,0,0
Infantry Division,infantry,0,1
Infantry Division,infantry,0,2
Infantry Division,infantry,1,0
Infantry Division,infantry,1,1
Infantry Division,infantry,1,2
Infantry Division,infantry,2,0
Infantry Division,infantry,2,1
Infantry Division,infantry,2,2
District Garrison,cavalry,0,0
District Garrison,cavalry,0,1
District Garrison,cavalry,0,2
District Garrison,cavalry,1,0
District Garrison,cavalry,1,1
District Garrison,cavalry,1,2
District Garrison,cavalry,2,0
District Garrison,cavalry,2,1
District Garrison,cavalry,2,2
Armored-Division,light_armor,0,0
Armored-Division,light_armor,0,1
Armored-Division,infantry,1,0
Armored-Division,infantry,1,1
Infantry Division,infantry,0,0
Infantry Division,infantry,0,1
Infantry Division,infantry,0,2
Infantry Division,infantry,1,0
Infantry Division,infantry,1,1
Infantry Division,infantry,1,2
Infantry Division,infantry,2,0
Infantry Division,infantry,2,1
Infantry Division,infantry,2,2
Rajput Regiment,infantry,0,0
Rajput Regiment,infantry,0,1
Rajput Regiment,infantry,0,2
Rajput Regiment,infantry,1,0
Rajput Regiment,infantry,1,1
District Garrison,cavalry,0,0
District Garrison,cavalry,0,1
District Garrison,cavalry,0,2
District Garrison,cavalry,1,0
District Garrison,cavalry,1,1
District Garrison,cavalry,1,2
District Garrison,cavalry,2,0
District Garrison,cavalry,2,1
District Garrison,cavalry,2,2
Armored-Division,light_armor,0,0
Armored-Division,light_armor,0,1
Armored-Division,infantry,1,0
Armored-Division,infantry,1,1
Infantry Division,infantry,0,0
Infantry Division,infantry,0,1
Infantry Division,infantry,0,2
Infantry Division,infantry,1,0
Infantry Division,infantry,1,1
Infantry Division,infantry,1,2
Infantry Division,infantry,2,0
Infantry Division,infantry,2,1
Infantry Division,infantry,2,2
District Garrison,infantry,0,0
District Garrison,infantry,0,1
District Garrison,infantry,0,2
District Garrison,infantry,1,0
District Garrison,infantry,1,1
District Garrison,infantry,1,2
District Garrison,infantry,2,0
District Garrison,infantry,2,1
District Garrison,infantry,2,2
Colonial Garrison,infantry,0,0
Colonial Garrison,infantry,0,1
Colonial Garrison,infantry,0,2
Colonial Garrison,infantry,1,0
Colonial Garrison,infantry,1,1
Colonial Garrison,infantry,1,2
Armoured Division,light_armor,0,0
Armoured Division,light_armor,0,1
Armoured Division,infantry,1,0
Armoured Division,infantry,1,1
Berittene Militärpolizei,cavalry,0,0
Berittene Militärpolizei,cavalry,0,1
Berittene Militärpolizei,cavalry,1,0
Berittene Militärpolizei,cavalry,1,1
Berittene Militärpolizei,cavalry,2,0
Berittene Militärpolizei,cavalry,2,1
Militärpolizei,infantry,0,0
Militärpolizei,infantry,0,1
Militärpolizei,infantry,1,0
Militärpolizei,infantry,1,1
Militärpolizei,infantry,2,0
Militärpolizei,infantry,2,1
Divizia de Infanterie,infantry,0,0
Divizia de Infanterie,infantry,0,1
Divizia de Infanterie,infantry,0,2
Divizia de Infanterie,infantry,1,0
Divizia de Infanterie,infantry,1,1
Divizia de Infanterie,infantry,1,2
Divizia de Infanterie,infantry,2,0
Divizia de Infanterie,infantry,2,1
Divizia de Infanterie,infantry,2,2
Brigada de Munte,mountaineers,0,0
Brigada de Munte,mountaineers,0,1
Brigada de Munte,mountaineers,0,2
Brigada de Munte,mountaineers,1,0
Brigada de Munte,mountaineers,1,1
Brigada de Munte,mountaineers,1,2
Brigada de Cavalerie,cavalry,0,0
Brigada de Cavalerie,cavalry,0,1
Brigada de Cavalerie,cavalry,0,2
Regimentul de Blindate,light_armor,0,0
Regimentul de Blindate,light_armor,0,1
Regimentul de Blindate,motorized,1,0
Regimentul de Blindate,motorized,1,1
Divizia de Infanterie,infantry,0,0
Divizia de Infanterie,infantry,0,1
Divizia de Infanterie,infantry,0,2
Divizia de Infanterie,infantry,1,0
Divizia de Infanterie,infantry,1,1
Divizia de Infanterie,infantry,1,2
Divizia de Infanterie,infantry,2,0
Divizia de Infanterie,infantry,2,1
Divizia de Infanterie,infantry,2,2
Brigada de Munte,mountaineers,0,0
Brigada de Munte,mountaineers,0,1
Brigada de Munte,mountaineers,0,2
Brigada de Munte,mountaineers,1,0
Brigada de Munte,mountaineers,1,1
Brigada de Munte,mountaineers,1,2
Brigada de Cavalerie,cavalry,0,0
Brigada de Cavalerie,cavalry,0,1
Brigada de Cavalerie,cavalry,0,2
Regimentul de Blindate,light_armor,0,0
Regimentul de Blindate,light_armor,0,1
Regimentul de Blindate,motorized,1,0
Regimentul de Blindate,motorized,1,1
Divizia de Infanterie,infantry,0,0
Divizia de Infanterie,infantry,0,1
Divizia de Infanterie,infantry,0,2
Divizia de Infanterie,infantry,1,0
Divizia de Infanterie,infantry,1,1
Divizia de Infanterie,infantry,1,2
Divizia de Infanterie,infantry,2,0
Divizia de Infanterie,infantry,2,1
Divizia de Infanterie,infantry,2,2
Brigada de Munte,mountaineers,0,0
Brigada de Munte,mountaineers,0,1
Brigada de Munte,mountaineers,0,2
Brigada de Munte,mountaineers,1,0
Brigada de Munte,mountaineers,1,1
Brigada de Munte,mountaineers,1,2
Brigada de Cavalerie,cavalry,0,0
Brigada de Cavalerie,cavalry,0,1
Brigada de Cavalerie,motorized,0,2
Blindata Brigada,light_armor,0,0
Blindata Brigada,light_armor,0,1
Blindata Brigada,light_armor,1,0
Blindata Brigada,light_armor,1,1
Blindata Brigada,motorized,2,0
Blindata Brigada,motorized,2,1
Divizia de Infanterie,infantry,0,0
Divizia de Infanterie,infantry,0,1
Divizia de Infanterie,infantry,0,2
Divizia de Infanterie,infantry,1,0
Divizia de Infanterie,infantry,1,1
Divizia de Infanterie,infantry,1,2
Divizia de Infanterie,infantry,2,0
Divizia de Infanterie,infantry,2,1
Divizia de Infanterie,infantry,2,2
Brigada de Munte,mountaineers,0,0
Brigada de Munte,mountaineers,0,1
Brigada de Munte,mountaineers,0,2
Brigada de Munte,mountaineers,1,0
Brigada de Munte,mountaineers,1,1
Brigada de Munte,mountaineers,1,2
Brigada de Cavalerie,cavalry,0,0
Brigada de Cavalerie,cavalry,0,1
Brigada de Cavalerie,motorized,0,2
Blindata Brigada,light_armor,0,0
Blindata Brigada,light_armor,0,1
Blindata Brigada,light_armor,1,0
Blindata Brigada,light_armor,1,1
Blindata Brigada,motorized,2,0
Blindata Brigada,motorized,2,1
District Force,infantry,0,0
District Force,infantry,0,1
District Force,infantry,0,2
District Force,infantry,1,0
District Force,infantry,1,1
District Force,infantry,1,2
District Brigade,infantry,0,0
District Brigade,infantry,0,1
District Brigade,infantry,0,2
Armored-Division,light_armor,0,0
Armored-Division,light_armor,0,1
Armored-Division,infantry,1,0
Armored-Division,infantry,1,1
District Force,infantry,0,0
District Force,infantry,0,1
District Force,infantry,0,2
District Force,infantry,1,0
District Force,infantry,1,1
District Force,infantry,1,2
District Brigade,infantry,0,0
District Brigade,infantry,0,1
District Brigade,infantry,0,2
Armored-Division,light_armor,0,0
Armored-Division,light_armor,0,1
Armored-Division,infantry,1,0
Armored-Division,infantry,1,1
Democratic Defense Brigade,infantry,0,0
Democratic Defense Brigade,infantry,0,1
Democratic Defense Brigade,infantry,0,2
Democratic Defense Brigade,infantry,1,0
Democratic Defense Brigade,infantry,1,1
Democratic Defense Brigade,infantry,1,2
Nationalist Partisans,infantry,0,0
Nationalist Partisans,infantry,0,1
Nationalist Partisans,infantry,0,2
Nationalist Partisans,infantry,1,0
Nationalist Partisans,infantry,1,1
Nationalist Partisans,infantry,1,2
Alfurqat Almasha,infantry,0,0
Alfurqat Almasha,infantry,0,1
Alfurqat Almasha,infantry,0,2
Alfurqat Almasha,infantry,1,0
Alfurqat Almasha,infantry,1,1
Alfurqat Almasha,infantry,1,2
Alfurqat Alfursan,cavalry,0,0
Alfurqat Alfursan,cavalry,0,1
Alfurqat Alfursan,cavalry,1,0
Alfurqat Alfursan,cavalry,1,1
Alfurqat Almasha,infantry,0,0
Alfurqat Almasha,infantry,0,1
Alfurqat Almasha,infantry,0,2
Alfurqat Almasha,infantry,1,0
Alfurqat Almasha,infantry,1,1
Alfurqat Almasha,infantry,1,2
Alfurqat Alfursan,cavalry,0,0
Alfurqat Alfursan,cavalry,0,1
Alfurqat Alfursan,cavalry,1,0
Alfurqat Alfursan,cavalry,1,1
Juntuán,infantry,0,0
Juntuán,infantry,0,1
Juntuán,infantry,1,0
Juntuán,infantry,1,1
Juntuán,infantry,0,0
Juntuán,infantry,0,1
Juntuán,infantry,0,2
Juntuán,infantry,0,3
Qibing Jun,cavalry,0,0
Qibing Jun,cavalry,0,1
Qibing Jun,cavalry,1,0
Qibing Jun,cavalry,1,1
Qibing Jun,cavalry,2,0
Qibing Jun,cavalry,2,1
Sanjiao Jun,infantry,0,0
Sanjiao Jun,infantry,0,1
Sanjiao Jun,infantry,0,2
Sanjiao Jun,infantry,1,0
Sanjiao Jun,infantry,1,1
Sanjiao Jun,infantry,1,2
Sanjiao Jun,infantry,2,0
Sanjiao Jun,infantry,2,1
Sanjiao Jun,infantry,2,2
Infantry Division,infantry,0,0
Infantry Division,infantry,0,1
Infantry Division,infantry,0,2
Infantry Division,infantry,1,0
Infantry Division,infantry,1,1
Infantry Division,infantry,1,2
Infantry Division,infantry,2,0
Infantry Division,infantry,2,1
Infantry Division,infantry,2,2
Infantry Division,infantry,0,0
Infantry Division,infantry,0,1
Infantry Division,infantry,0,2
Infantry Division,infantry,1,0
Infantry Division,infantry,1,1
Infantry Division,infantry,1,2
Infantry Division,infantry,2,0
Infantry Division,infantry,2,1
Infantry Division,infantry,2,2
Juntuán,infantry,0,0
Juntuán,infantry,0,1
Juntuán,infantry,1,0
Juntuán,infantry,1,1
Sanjiao Jun,infantry,0,0
Sanjiao Jun,infantry,0,1
Sanjiao Jun,infantry,1,0
Sanjiao Jun,infantry,1,1
Sanjiao Jun,infantry,2,0
Sanjiao Jun,infantry,2,1
Juntuán,infantry,0,0
Juntuán,infantry,0,1
Juntuán,infantry,1,0
Juntuán,infantry,1,1
Juntuán,infantry,2,0
Juntuán,infantry,2,1
Juntuán,infantry,0,0
Juntuán,infantry,0,1
Juntuán,infantry,1,0
Juntuán,infantry,1,1
Juntuán,infantry,2,0
Juntuán,infantry,2,1
Juntuán,infantry,0,0
Juntuán,infantry,0,1
Juntuán,infantry,1,0
Juntuán,infantry,1,1
Juntuán,infantry,2,0
Juntuán,infantry,2,1
Pesi Divize,infantry,0,0
Pesi Divize,infantry,0,1
Pesi Divize,infantry,0,2
Pesi Divize,infantry,1,0
Pesi Divize,infantry,1,1
Pesi Divize,infantry,1,2
Pesi Divize,infantry,2,0
Pesi Divize,infantry,2,1
Pesi Divize,infantry,2,2
Mobilná Skupina,light_armor,0,0
Mobilná Skupina,cavalry,1,0
Pesi Divize,infantry,0,0
Pesi Divize,infantry,0,1
Pesi Divize,infantry,0,2
Pesi Divize,infantry,1,0
Pesi Divize,infantry,1,1
Pesi Divize,infantry,1,2
Pesi Divize,infantry,2,0
Pesi Divize,infantry,2,1
Pesi Divize,infantry,2,2
Mobilná Skupina,light_armor,0,0
Mobilná Skupina,cavalry,1,0
Pesi Divize,infantry,0,0
Pesi Divize,infantry,0,1
Pesi Divize,infantry,0,2
Pesi Divize,infantry,1,0
Pesi Divize,infantry,1,1
Pesi Divize,infantry,1,2
Pesi Divize,infantry,2,0
Pesi Divize,infantry,2,1
Pesi Divize,infantry,2,2
Mobilná Skupina,light_armor,0,0
Mobilná Skupina,cavalry,1,0
Puska Brigáda,infantry,0,0
Puska Brigáda,infantry,0,1
Puska Brigáda,infantry,0,2
Pesi Divize,infantry,0,0
Pesi Divize,infantry,0,1
Pesi Divize,infantry,0,2
Pesi Divize,infantry,1,0
Pesi Divize,infantry,1,1
Pesi Divize,infantry,1,2
Pesi Divize,infantry,2,0
Pesi Divize,infantry,2,1
Pesi Divize,infantry,2,2
Mobilná Skupina,light_armor,0,0
Mobilná Skupina,cavalry,1,0
Puska Brigáda,infantry,0,0
Puska Brigáda,infantry,0,1
Puska Brigáda,infantry,0,2
Sanjiao Jun,infantry,0,0
Sanjiao Jun,infantry,0,1
Sanjiao Jun,infantry,1,0
Sanjiao Jun,infantry,1,1
Sanjiao Jun,infantry,2,0
Sanjiao Jun,infantry,2,1
Qibing Jun,cavalry,0,0
Qibing Jun,cavalry,0,1
Qibing Jun,cavalry,1,0
Qibing Jun,cavalry,1,1
Strelkovaya Diviziya,infantry,0,0
Strelkovaya Diviziya,infantry,0,1
Strelkovaya Diviziya,infantry,0,2
Strelkovaya Diviziya,infantry,1,0
Strelkovaya Diviziya,infantry,1,1
Strelkovaya Diviziya,infantry,1,2
Strelkovaya Diviziya,infantry,2,0
Strelkovaya Diviziya,infantry,2,1
Strelkovaya Diviziya,infantry,2,2
Gornostrelkovaya Diviziya,mountaineers,0,0
Gornostrelkovaya Diviziya,mountaineers,0,1
Gornostrelkovaya Diviziya,mountaineers,0,2
Gornostrelkovaya Diviziya,mountaineers,1,0
Gornostrelkovaya Diviziya,mountaineers,1,1
Gornostrelkovaya Diviziya,mountaineers,1,2
Gornostrelkovaya Diviziya,mountaineers,2,0
Gornostrelkovaya Diviziya,mountaineers,2,1
Gornostrelkovaya Diviziya,mountaineers,2,2
Gornostrelkovaya Diviziya,mountaineers,3,0
Gornostrelkovaya Diviziya,mountaineers,3,1
Gornostrelkovaya Diviziya,mountaineers,3,2
Motostrelkovaya Diviziya,motorized,0,0
Motostrelkovaya Diviziya,motorized,0,1
Motostrelkovaya Diviziya,motorized,0,2
Motostrelkovaya Diviziya,motorized,1,0
Motostrelkovaya Diviziya,motorized,1,1
Motostrelkovaya Diviziya,motorized,1,2
Kavaleriyskaya Diviziya,cavalry,0,0
Kavaleriyskaya Diviziya,cavalry,0,1
Kavaleriyskaya Diviziya,cavalry,1,0
Kavaleriyskaya Diviziya,cavalry,1,1
NKVD Pogranichnaya Diviziya,infantry,0,0
NKVD Pogranichnaya Diviziya,infantry,0,1
NKVD Pogranichnaya Diviziya,infantry,0,2
NKVD Pogranichnaya Diviziya,infantry,1,0
NKVD Pogranichnaya Diviziya,infantry,1,1
NKVD Pogranichnaya Diviziya,infantry,1,2
Mekhanizirovaniy Korpus,light_armor,0,0
Mekhanizirovaniy Korpus,light_armor,0,1
Mekhanizirovaniy Korpus,light_armor,1,0
Mekhanizirovaniy Korpus,light_armor,1,1
Mekhanizirovaniy Korpus,light_armor,1,2
Mekhanizirovaniy Korpus,motorized,2,0
Mekhanizirovaniy Korpus,motorized,2,1
Mekhanizirovaniy Korpus,motorized,2,2
Mekhanizirovaniy Korpus,motorized,2,3
Vozdushno-Desantnaya Brigada,paratrooper,0,0
Vozdushno-Desantnaya Brigada,paratrooper,0,1
Strelkovaya Diviziya,infantry,0,0
Strelkovaya Diviziya,infantry,0,1
Strelkovaya Diviziya,infantry,0,2
Strelkovaya Diviziya,infantry,1,0
Strelkovaya Diviziya,infantry,1,1
Strelkovaya Diviziya,infantry,1,2
Strelkovaya Diviziya,infantry,2,0
Strelkovaya Diviziya,infantry,2,1
Strelkovaya Diviziya,infantry,2,2
Gornostrelkovaya Diviziya,mountaineers,0,0
Gornostrelkovaya Diviziya,mountaineers,0,1
Gornostrelkovaya Diviziya,mountaineers,0,2
Gornostrelkovaya Diviziya,mountaineers,1,0
Gornostrelkovaya Diviziya,mountaineers,1,1
Gornostrelkovaya Diviziya,mountaineers,1,2
Gornostrelkovaya Diviziya,mountaineers,2,0
Gornostrelkovaya Diviziya,mountaineers,2,1
Gornostrelkovaya Diviziya,mountaineers,2,2
Gornostrelkovaya Diviziya,mountaineers,3,0
Gornostrelkovaya Diviziya,mountaineers,3,1
Gornostrelkovaya Diviziya,mountaineers,3,2
Motostrelkovaya Diviziya,motorized,0,0
Motostrelkovaya Diviziya,motorized,0,1
Motostrelkovaya Diviziya,motorized,0,2
Motostrelkovaya Diviziya,motorized,1,0
Motostrelkovaya Diviziya,motorized,1,1
Motostrelkovaya Diviziya,motorized,1,2
Kavaleriyskaya Diviziya,cavalry,0,0
Kavaleriyskaya Diviziya,cavalry,0,1
Kavaleriyskaya Diviziya,cavalry,1,0
Kavaleriyskaya Diviziya,cavalry,1,1
NKVD Pogranichnaya Diviziya,infantry,0,0
NKVD Pogranichnaya Diviziya,infantry,0,1
NKVD Pogranichnaya Diviziya,infantry,0,2
NKVD Pogranichnaya Diviziya,infantry,1,0
NKVD Pogranichnaya Diviziya,infantry,1,1
NKVD Pogranichnaya Diviziya,infantry,1,2
Mekhanizirovaniy Korpus,light_armor,0,0
Mekhanizirovaniy Korpus,light_armor,0,1
Mekhanizirovaniy Korpus,light_armor,1,0
Mekhanizirovaniy Korpus,light_armor,1,1
Mekhanizirovaniy Korpus,light_armor,1,2
Mekhanizirovaniy Korpus,motorized,2,0
Mekhanizirovaniy Korpus,motorized,2,1
Mekhanizirovaniy Korpus,motorized,2,2
Mekhanizirovaniy Korpus,motorized,2,3
Vozdushno-Desantnaya Brigada,paratrooper,0,0
Vozdushno-Desantnaya Brigada,paratrooper,0,1
Strelkovaya Diviziya,infantry,0,0
Strelkovaya Diviziya,infantry,0,1
Strelkovaya Diviziya,infantry,0,2
Strelkovaya Diviziya,infantry,1,0
Strelkovaya Diviziya,infantry,1,1
Strelkovaya Diviziya,infantry,1,2
Strelkovaya Diviziya,infantry,2,0
Strelkovaya Diviziya,infantry,2,1
Strelkovaya Diviziya,infantry,2,2
Gornostrelkovaya Diviziya,mountaineers,0,0
Gornostrelkovaya Diviziya,mountaineers,0,1
Gornostrelkovaya Diviziya,mountaineers,0,2
Gornostrelkovaya Diviziya,mountaineers,1,0
Gornostrelkovaya Diviziya,mountaineers,1,1
Gornostrelkovaya Diviziya,mountaineers,1,2
Gornostrelkovaya Diviziya,mountaineers,2,0
Gornostrelkovaya Diviziya,mountaineers,2,1
Gornostrelkovaya Diviziya,mountaineers,2,2
Gornostrelkovaya Diviziya,mountaineers,3,0
Gornostrelkovaya Diviziya,mountaineers,3,1
Gornostrelkovaya Diviziya,mountaineers,3,2
Motostrelkovaya Diviziya,light_armor,0,0
Motostrelkovaya Diviziya,light_armor,0,1
Motostrelkovaya Diviziya,light_armor,0,2
Motostrelkovaya Diviziya,motorized,1,0
Motostrelkovaya Diviziya,motorized,1,1
Motostrelkovaya Diviziya,motorized,1,2
Motostrelkovaya Diviziya,motorized,2,0
Motostrelkovaya Diviziya,motorized,2,1
Motostrelkovaya Diviziya,motorized,2,2
Kavaleriyskaya Diviziya,cavalry,0,0
Kavaleriyskaya Diviziya,cavalry,0,1
Kavaleriyskaya Diviziya,cavalry,1,0
Kavaleriyskaya Diviziya,cavalry,1,1
NKVD Pogranichnaya Diviziya,infantry,0,0
NKVD Pogranichnaya Diviziya,infantry,0,1
NKVD Pogranichnaya Diviziya,infantry,0,2
NKVD Pogranichnaya Diviziya,infantry,1,0
NKVD Pogranichnaya Diviziya,infantry,1,1
